2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_004
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Parsing webhook payload event_id=evt_auth_004
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Saving webhook event event_id=evt_auth_004
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Webhook processed successfully event_id=evt_auth_004
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_005
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Parsing webhook payload event_id=evt_auth_005
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Saving webhook event event_id=evt_auth_005
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Webhook processed successfully event_id=evt_auth_005
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_006
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Parsing webhook payload event_id=evt_auth_006
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Saving webhook event event_id=evt_auth_006
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Webhook processed successfully event_id=evt_auth_006
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_007
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Parsing webhook payload event_id=evt_auth_007
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Saving webhook event event_id=evt_auth_007
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Webhook processed successfully event_id=evt_auth_007
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_008
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Parsing webhook payload event_id=evt_auth_008
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Saving webhook event event_id=evt_auth_008
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Webhook processed successfully event_id=evt_auth_008
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_009
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Parsing webhook payload event_id=evt_auth_009
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Saving webhook event event_id=evt_auth_009
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Webhook processed successfully event_id=evt_auth_009
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_010
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Parsing webhook payload event_id=evt_auth_010
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Saving webhook event event_id=evt_auth_010
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Webhook processed successfully event_id=evt_auth_010
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_011
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Parsing webhook payload event_id=evt_auth_011
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Saving webhook event event_id=evt_auth_011
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Webhook processed successfully event_id=evt_auth_011
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_012
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Parsing webhook payload event_id=evt_auth_012
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Saving webhook event event_id=evt_auth_012
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Webhook processed successfully event_id=evt_auth_012
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_013
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Parsing webhook payload event_id=evt_auth_013
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Saving webhook event event_id=evt_auth_013
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Webhook processed successfully event_id=evt_auth_013
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_014
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Parsing webhook payload event_id=evt_auth_014
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Saving webhook event event_id=evt_auth_014
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Webhook processed successfully event_id=evt_auth_014
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_015
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Parsing webhook payload event_id=evt_auth_015
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Saving webhook event event_id=evt_auth_015
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Webhook processed successfully event_id=evt_auth_015
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_016
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Parsing webhook payload event_id=evt_auth_016
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Saving webhook event event_id=evt_auth_016
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Webhook processed successfully event_id=evt_auth_016
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_017
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Parsing webhook payload event_id=evt_auth_017
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Saving webhook event event_id=evt_auth_017
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Webhook processed successfully event_id=evt_auth_017
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_018
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Parsing webhook payload event_id=evt_auth_018
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Saving webhook event event_id=evt_auth_018
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Webhook processed successfully event_id=evt_auth_018
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_019
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Parsing webhook payload event_id=evt_auth_019
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Saving webhook event event_id=evt_auth_019
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Webhook processed successfully event_id=evt_auth_019
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_020
2026-05-13 16:00:08 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_020
2026-05-13 16:00:08 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_020
2026-05-13 16:00:08 | payment_webhook_service.py | INFO | Bulk webhook processing completed success=18 issues=2
2026-05-13 16:00:27 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_001
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_001
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_001
2026-05-13 16:00:27 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_002
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_002
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_002
2026-05-13 16:00:27 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_003
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_003
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_003
2026-05-13 16:00:27 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_004
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_004
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_004
2026-05-13 16:00:27 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_005
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_005
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_005
2026-05-13 16:00:27 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_006
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_006
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_006
2026-05-13 16:00:27 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_007
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_007
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_007
2026-05-13 16:00:27 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_008
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_008
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_008
2026-05-13 16:00:27 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_009
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_009
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_009
2026-05-13 16:00:27 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_010
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_010
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_010
2026-05-13 16:00:27 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_011
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_011
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_011
2026-05-13 16:00:27 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_012
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_012
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_012
2026-05-13 16:00:27 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_013
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_013
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_013
2026-05-13 16:00:27 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_014
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_014
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_014
2026-05-13 16:00:27 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_015
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_015
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_015
2026-05-13 16:00:27 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_016
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_016
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_016
2026-05-13 16:00:27 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_017
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_017
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_017
2026-05-13 16:00:27 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_018
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_018
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_018
2026-05-13 16:00:27 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_019
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_019
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_019
2026-05-13 16:00:27 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_020
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_020
2026-05-13 16:00:27 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_020
2026-05-13 16:00:27 | payment_webhook_service.py | INFO | Bulk webhook processing completed success=0 issues=20
2026-05-13 16:16:17 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_001
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_001
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_001
2026-05-13 16:16:17 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_002
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_002
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_002
2026-05-13 16:16:17 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_003
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_003
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_003
2026-05-13 16:16:17 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_004
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_004
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_004
2026-05-13 16:16:17 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_005
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_005
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_005
2026-05-13 16:16:17 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_006
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_006
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_006
2026-05-13 16:16:17 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_007
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_007
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_007
2026-05-13 16:16:17 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_008
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_008
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_008
2026-05-13 16:16:17 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_009
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_009
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_009
2026-05-13 16:16:17 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_010
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_010
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_010
2026-05-13 16:16:17 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_011
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_011
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_011
2026-05-13 16:16:17 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_012
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_012
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_012
2026-05-13 16:16:17 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_013
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_013
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_013
2026-05-13 16:16:17 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_014
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_014
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_014
2026-05-13 16:16:17 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_015
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_015
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_015
2026-05-13 16:16:17 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_016
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_016
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_016
2026-05-13 16:16:17 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_017
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_017
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_017
2026-05-13 16:16:17 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_018
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_018
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_018
2026-05-13 16:16:17 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_019
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_019
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_019
2026-05-13 16:16:17 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_020
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_020
2026-05-13 16:16:17 | payment_webhook_service.py | WARNING | Duplicate skipped event_id=evt_auth_020
2026-05-13 16:16:17 | payment_webhook_service.py | INFO | Bulk webhook processing completed success=0 issues=20
2026-05-13 16:16:21 | payment_webhook_service.py | INFO | Checking duplicate webhook event_id=evt_auth_001
2026-05-13 16:16:21 | payment_webhook_service.py | WARNING | Duplicate webhook received event_id=evt_auth_001
